,ASOS_Name,ASOS_Price (£),ASOS_URL_Link,HnM_Name,HnM_Price (£),HnM_Color,HnM_Category,HnM_URL_Link
0,River Island skinny suit trousers in neon pink,40.0,https://www.asos.com/river-island/river-island-skinny-suit-trousers-in-neon-pink/prd/12833665?clr=neon-pink&colourWayId=16418480&SearchQuery=&cid=27110,Suit trousers Skinny Fit,24.99,Black,men_trousers_trousers_skinny_all,https://www2.hm.com/en_gb/productpage.0656749007.html
0,River Island skinny suit trousers in neon pink,40.0,https://www.asos.com/river-island/river-island-skinny-suit-trousers-in-neon-pink/prd/12833665?clr=neon-pink&colourWayId=16418480&SearchQuery=&cid=27110,Suit trousers Skinny Fit,24.99,Black,men_blazerssuits_trousers,https://www2.hm.com/en_gb/productpage.0688930002.html
0,River Island skinny suit trousers in neon pink,40.0,https://www.asos.com/river-island/river-island-skinny-suit-trousers-in-neon-pink/prd/12833665?clr=neon-pink&colourWayId=16418480&SearchQuery=&cid=27110,Suit trousers Skinny Fit,39.99,Dark blue,men_trousers_trousers_skinny_all,https://www2.hm.com/en_gb/productpage.0715418002.html
0,River Island skinny suit trousers in neon pink,40.0,https://www.asos.com/river-island/river-island-skinny-suit-trousers-in-neon-pink/prd/12833665?clr=neon-pink&colourWayId=16418480&SearchQuery=&cid=27110,Suit trousers Skinny Fit,34.99,Light beige,men_blazerssuits_trousers,https://www2.hm.com/en_gb/productpage.0765186001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,49.99,Dark blue,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0713995001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,24.99,Dark blue marl,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0742191001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,49.99,Black,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0713995003.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,49.99,Grey marl,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0713995004.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,69.99,Brown,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0575460010.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,69.99,Burgundy,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0575460008.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,39.99,Dark blue,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0715084004.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,34.99,Navy blue,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0785100001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,49.99,Dark blue/Checked,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0633225007.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,69.99,Grey marl,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0609828001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,39.99,Light grey,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0715084001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,69.99,Black/Checked,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0734194001.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,69.99,Grey/Checked,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0687025002.html
0,River Island skinny suit jacket in neon pink,90.0,https://www.asos.com/river-island/river-island-skinny-suit-jacket-in-neon-pink/prd/12833073?clr=neon-pink&colourWayId=16418486&SearchQuery=&cid=27110,Jacket Skinny Fit,49.99,Blue marl,men_blazerssuits_blazers,https://www2.hm.com/en_gb/productpage.0713995007.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,19.99,Black,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0698950001.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,19.99,Black,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0733471001.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,19.99,Dark blue,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0698950002.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,17.99,Black/White,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0685815004.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,17.99,Light grey marl,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0685815002.html
0,River Island pique joggers with side panel in navy,32.0,https://www.asos.com/river-island/river-island-pique-joggers-with-side-panel-in-navy/prd/12832442?clr=navy&colourWayId=16418453&SearchQuery=&cid=27110,Joggers,17.99,Dark grey marl,men_trousers_joggers,https://www2.hm.com/en_gb/productpage.0685815003.html
0,Bershka multi-strap sandals in black,22.99,https://www.asos.com/bershka/bershka-multi-strap-sandals-in-black/prd/12832317?clr=black&colourWayId=16419133&SearchQuery=&cid=27110,Sandals,17.99,Black,men_shoes_sandals_espandrillos,https://www2.hm.com/en_gb/productpage.0601780001.html
0,River Island Big & Tall t-shirt in navy,18.0,https://www.asos.com/river-island/river-island-big-tall-t-shirt-in-navy/prd/12829224?clr=navy&colourWayId=16418931&SearchQuery=&cid=27110,T-shirt,9.99,White/Black striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983004.html
0,River Island Big & Tall t-shirt in navy,18.0,https://www.asos.com/river-island/river-island-big-tall-t-shirt-in-navy/prd/12829224?clr=navy&colourWayId=16418931&SearchQuery=&cid=27110,T-shirt,9.99,Orange/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983005.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088022.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,39.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0522678003.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088003.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,19.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088019.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,49.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358016.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,24.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809004.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,24.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809006.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,79.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102012.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,49.99,Light grey,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358018.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,49.99,Black/Leather,men_shoes_premium_quality,https://www2.hm.com/en_gb/productpage.0677993002.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,79.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102013.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,19.99,Brown,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088014.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,24.99,Light beige,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809008.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,49.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358020.html
0,Pull&Bear high-top sock trainers in neon green,45.99,https://www.asos.com/pullbear/pullbear-high-top-sock-trainers-in-neon-green/prd/12819568?clr=grey&colourWayId=16417269&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0728830001.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,17.99,Blue/White striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645002.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Black,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602005.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,12.99,Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0777011002.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,12.99,Black/Patterned,men_swimweear,https://www2.hm.com/en_gb/productpage.0777011001.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602002.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Mint green,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602003.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Dark blue,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602001.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Neon pink,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602014.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,17.99,Apricot/Block-coloured,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645003.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,17.99,Yellow/Grey striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645005.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Blue,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602004.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Green,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602011.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,17.99,Navy blue/Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645004.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,9.99,Light peach,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602010.html
0,Burton Menswear belted shorts in navy,25.0,https://www.asos.com/burton-menswear/burton-menswear-belted-shorts-in-navy/prd/12800418?clr=navy&colourWayId=16415855&SearchQuery=&cid=27110,Swim shorts,17.99,Light coral/Striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645006.html
0,Pull&Bear straight fit jeans in mid blue,25.99,https://www.asos.com/pullbear/pullbear-straight-fit-jeans-in-mid-blue/prd/12781171?clr=mid-blue&colourWayId=16414967&SearchQuery=&cid=27110,Straight Jeans,17.99,Black,men_jeans_straight,https://www2.hm.com/en_gb/productpage.0690108004.html
0,Pull&Bear straight fit jeans in mid blue,25.99,https://www.asos.com/pullbear/pullbear-straight-fit-jeans-in-mid-blue/prd/12781171?clr=mid-blue&colourWayId=16414967&SearchQuery=&cid=27110,Straight Jeans,34.99,Dark denim blue,men_jeans_straight,https://www2.hm.com/en_gb/productpage.0662696003.html
0,Pull&Bear straight fit jeans in mid blue,25.99,https://www.asos.com/pullbear/pullbear-straight-fit-jeans-in-mid-blue/prd/12781171?clr=mid-blue&colourWayId=16414967&SearchQuery=&cid=27110,Straight Jeans,24.99,Black,men_jeans_slim,https://www2.hm.com/en_gb/productpage.0662553002.html
0,Pull&Bear straight fit jeans in mid blue,25.99,https://www.asos.com/pullbear/pullbear-straight-fit-jeans-in-mid-blue/prd/12781171?clr=mid-blue&colourWayId=16414967&SearchQuery=&cid=27110,Straight Jeans,24.99,Denim blue,men_jeans_slim,https://www2.hm.com/en_gb/productpage.0662553003.html
